Column1,Column2,Column3,Column4,Column5
cytoolz-0.12.3-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cytoolz-1.0.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cytoolz-1.0.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cytoolz-1.0.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cytoolz-1.0.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dask-2.20.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
dask-2023.3.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
cytoolz-1.0.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dask-2023.6.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
dask-2024.5.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
dask-2025.10.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
dask-2025.11.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
dask-2025.12.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
dill-0.3.8-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
dask-2025.3.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
dill-0.4.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
distributed-2025.5.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
django-5.0.7-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
django-5.2.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
django-5.2.3-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
dm_tree-0.1.7-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dm_tree-0.1.8-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dm_tree-0.1.8-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dm_tree-0.1.8-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dm_tree-0.1.8-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dm_tree-0.1.8-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dm_tree-0.1.9-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dm_tree-0.1.9-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dm_tree-0.1.9-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
dm_tree-0.1.9-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ephem-4.1.5-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ephem-4.1.5-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ephem-4.1.5-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ephem-4.1.5-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ephem-4.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ephem-4.2-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ephem-4.2-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ephem-4.2-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
executing-2.2.0-py2.py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
fastjsonschema-2.16.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
filelock-3.18.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
fastjsonschema-2.21.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
fire-0.4.0-py2.py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
ephem-4.2-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
fire-0.7.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
flask_security-5.6.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
flatbuffers-2.0.0-py2.py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
flatbuffers-23.1.21-py2.py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
flatbuffers-24.12.23-py2.py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
flatbuffers-24.3.25-py2.py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
imageio-2.37.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
macs3-3.0.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
macs3-3.0.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
macs3-3.0.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
macs3-3.0.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
macs3-3.0.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
macs3-3.0.3-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
macs3-3.0.3-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markdown-3.6-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
macs3-3.0.3-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
macs3-3.0.3-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markdown-3.8-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
macs3-3.0.3-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markdown-3.8.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
markupsafe-2.1.5-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-2.1.5-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-2.1.5-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-2.1.5-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-2.1.5-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.2-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.2-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.2-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.2-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.3-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.3-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.3-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.3-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
markupsafe-3.0.3-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.10.2-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.11.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.11.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.11.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.11.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.12.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.12.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.12.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.12.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.13.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.13.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.13.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.13.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.13.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.13.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.13.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.13.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.14.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.14.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.14.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.14.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.8.4-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.8.4-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.8.7-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.8.7-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.8.7-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numexpr-2.8.7-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.23.5-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.23.5-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.23.5-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.24.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.24.2-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.24.2-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.26.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.26.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.26.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.26.4-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.26.4-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.26.4-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.26.4-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.0.2-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-1.26.4-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.0.2-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.0.2-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.0.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.0.2-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.2-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.2-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.2-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.3-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.3-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.3-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.3-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.4-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.4-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.4-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.4-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.5-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.5-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.5-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.5-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.6-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.6-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.6-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.2.6-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.2-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.2-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.3-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.3-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.3-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.4-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.4-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.4-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.5-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.5-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.3.5-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.4.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.4.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
numpy-2.4.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ollama_python_package-0.12.10-py3-none-any.whl,SUCCESS,,SUCCESS,
onnx-1.13.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.13.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.13.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.16.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.16.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.17.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.17.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.16.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.17.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.17.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.18.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.19.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.19.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.19.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.19.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.19.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.19.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.19.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.19.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnx-1.20.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxconverter_common-1.14.0-py2.py3-none-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
onnx-1.20.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxmltools-1.13.0-py2.py3-none-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
onnx-1.20.0-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.20.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.21.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.21.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.21.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.21.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.21.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.21.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.21.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.21.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.21.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.22.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.22.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.22.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.22.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.22.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.22.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.22.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.22.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.23.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.23.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
openapi_schema_validator-0.6.3-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
onnxruntime-1.23.2-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.23.2-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.23.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
onnxruntime-1.23.2-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python-4.10.0.84-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python-4.10.0.84-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python-4.10.0.84-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
openblas-0.3.29-py3-none-any.whl,SUCCESS,,SUCCESS,
openblas-0.3.30-py3-none-manylinux2014_ppc64le.whl,SUCCESS,,SUCCESS,
openblas-0.3.29-py3-none-manylinux2014_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python-4.10.0.84-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python_headless-4.10.0.84-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python_headless-4.10.0.84-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python-4.10.0.84-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python_headless-4.10.0.84-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python_headless-4.10.0.84-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python_headless-4.11.0.86-cp311-cp311-linux_ppc64le.whl,FAILED,"ValueError: Cannot repair wheel, because required library ""libabsl_strings.so.2401.0.0"" could not be located",SKIPPED,
opencv_python_headless-4.11.0.86-cp310-cp310-linux_ppc64le.whl,FAILED,"ValueError: Cannot repair wheel, because required library ""libabsl_strings.so.2401.0.0"" could not be located",SKIPPED,
opencv_python_headless-4.11.0.86-cp312-cp312-linux_ppc64le.whl,FAILED,"ValueError: Cannot repair wheel, because required library ""libabsl_strings.so.2401.0.0"" could not be located",SKIPPED,
opencv_python_headless-4.11.0.86-cp39-cp39-linux_ppc64le.whl,FAILED,"ValueError: Cannot repair wheel, because required library ""libabsl_strings.so.2401.0.0"" could not be located",SKIPPED,
opencv_python_headless-4.12.0.88-cp310-cp310-linux_ppc64le.whl,FAILED,"ValueError: Cannot repair wheel, because required library ""libabsl_strings.so.2401.0.0"" could not be located",SKIPPED,
openmpi-5.0.6-py3-none-any.whl,SUCCESS,,SUCCESS,
opencv_python_headless-4.10.0.84-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
opencv_python_headless-4.12.0.88-cp311-cp311-linux_ppc64le.whl,FAILED,"ValueError: Cannot repair wheel, because required library ""libabsl_strings.so.2401.0.0"" could not be located",SKIPPED,
opencv_python_headless-4.12.0.88-cp312-cp312-linux_ppc64le.whl,FAILED,"ValueError: Cannot repair wheel, because required library ""libabsl_strings.so.2401.0.0"" could not be located",SKIPPED,
opencv_python_headless-4.12.0.88-cp39-cp39-linux_ppc64le.whl,FAILED,"ValueError: Cannot repair wheel, because required library ""libabsl_strings.so.2401.0.0"" could not be located",SKIPPED,
opentelemetry_python-1.37.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
opentelemetry_python_contrib-1.16.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
opus-1.3.1-py3-none-any.whl,SUCCESS,,SUCCESS,
oracledb-2.5.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
oracledb-2.5.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
oracledb-2.5.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
oracledb-2.5.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
openmpi-5.0.8-py3-none-any.whl,SUCCESS,,SUCCESS,
oracledb-2.5.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
orc-2.0.3-py3-none-linux_ppc64le.whl,FAILED,"ValueError: Cannot repair wheel, because required library ""libabsl_time_zone.so.2401.0.0"" could not be located",SKIPPED,
ormsgpack-1.10.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.10.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.10.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
orange3-3.38.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.10.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.10.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.11.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.11.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.11.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.11.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.11.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.12.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.12.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.9.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.9.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.9.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ormsgpack-1.9.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
outlines_core-0.1.26-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pallets_sphinx_themes-2.3.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
ormsgpack-1.9.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-2.1.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-2.1.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-1.5.3-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-1.5.3-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-1.5.3-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-1.5.3-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-2.1.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-2.1.4-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-2.1.4-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-2.1.4-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-2.1.4-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pandas-2.2.3-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pint-0.24.4-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
pyopengl-3.1.7-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
pyopengl_accelerate-3.1.7-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
pyopengl_accelerate-3.1.7-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
